time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-09-29 17:00,2015-09-29 19:00,0.001,0.005,0.011,11.884,
2015-09-29 18:00,2015-09-29 20:00,0,0,0,10.984,
2015-09-29 19:00,2015-09-29 21:00,0,0,0,10.656,
2015-09-29 20:00,2015-09-29 22:00,0,0,0,9.994,
2015-09-29 21:00,2015-09-29 23:00,0,0,0,9.328,
2015-09-29 22:00,2015-09-30 00:00,0,0,0,8.840,
2015-09-29 23:00,2015-09-30 01:00,0,0,0,8.455,
2015-09-30 00:00,2015-09-30 02:00,0,0,0,8.196,
2015-09-30 01:00,2015-09-30 03:00,0,0,0,7.770,
2015-09-30 02:00,2015-09-30 04:00,0,0,0,7.676,
2015-09-30 03:00,2015-09-30 05:00,0,0,0,7.208,
2015-09-30 04:00,2015-09-30 06:00,0,0,0,6.834,
2015-09-30 05:00,2015-09-30 07:00,0,0,0,6.575,
2015-09-30 06:00,2015-09-30 08:00,0.039,0.037,0.025,7.247,
2015-09-30 07:00,2015-09-30 09:00,0.233,0.209,0.056,9.094,
2015-09-30 08:00,2015-09-30 10:00,0.420,0.394,0.084,11.779,
2015-09-30 09:00,2015-09-30 11:00,0.558,0.549,0.107,14.386,
2015-09-30 10:00,2015-09-30 12:00,0.647,0.657,0.125,16.021,
2015-09-30 11:00,2015-09-30 13:00,0.375,0.343,0.094,16.959,
2015-09-30 12:00,2015-09-30 14:00,0.651,0.639,0.156,17.419,
2015-09-30 13:00,2015-09-30 15:00,0.628,0.635,0.127,17.579,
2015-09-30 14:00,2015-09-30 16:00,0.513,0.488,0.120,17.446,
2015-09-30 15:00,2015-09-30 17:00,0.338,0.284,0.110,16.865,
2015-09-30 16:00,2015-09-30 18:00,0.130,0.084,0.078,15.276,
2015-09-30 17:00,2015-09-30 19:00,0,0.003,0.010,12.647,
2015-09-30 18:00,2015-09-30 20:00,0,0,0,11.768,
2015-09-30 19:00,2015-09-30 21:00,0,0,0,11.202,
2015-09-30 20:00,2015-09-30 22:00,0,0,0,10.319,
2015-09-30 21:00,2015-09-30 23:00,0,0,0,9.639,
2015-09-30 22:00,2015-10-01 00:00,0,0,0,9.040,
2015-09-30 23:00,2015-10-01 01:00,0,0,0,8.472,
2015-10-01 00:00,2015-10-01 02:00,0,0,0,7.972,
2015-10-01 01:00,2015-10-01 03:00,0,0,0,7.442,
2015-10-01 02:00,2015-10-01 04:00,0,0,0,6.912,
2015-10-01 03:00,2015-10-01 05:00,0,0,0,6.421,
2015-10-01 04:00,2015-10-01 06:00,0,0,0,6.061,
2015-10-01 05:00,2015-10-01 07:00,0,0,0,5.900,
2015-10-01 06:00,2015-10-01 08:00,0.014,0.017,0.017,6.843,
2015-10-01 07:00,2015-10-01 09:00,0.115,0.106,0.036,8.525,
2015-10-01 08:00,2015-10-01 10:00,0.468,0.477,0.055,10.743,
2015-10-01 09:00,2015-10-01 11:00,0.615,0.663,0.067,13.886,
2015-10-01 10:00,2015-10-01 12:00,0.706,0.785,0.079,15.472,
2015-10-01 11:00,2015-10-01 13:00,0.735,0.812,0.097,16.186,
2015-10-01 12:00,2015-10-01 14:00,0.706,0.752,0.118,16.576,
2015-10-01 13:00,2015-10-01 15:00,0.638,0.653,0.121,16.717,
2015-10-01 14:00,2015-10-01 16:00,0.508,0.476,0.122,16.548,
2015-10-01 15:00,2015-10-01 17:00,0.346,0.298,0.103,15.989,
2015-10-01 16:00,2015-10-01 18:00,0.130,0.093,0.068,14.204,
2015-10-01 17:00,2015-10-01 19:00,0,0,0.002,11.251,
2015-10-01 18:00,2015-10-01 20:00,0,0,0,10.252,
2015-10-01 19:00,2015-10-01 21:00,0,0,0,9.567,
2015-10-01 20:00,2015-10-01 22:00,0,0,0,8.874,
2015-10-01 21:00,2015-10-01 23:00,0,0,0,8.176,
2015-10-01 22:00,2015-10-02 00:00,0,0,0,7.517,
2015-10-01 23:00,2015-10-02 01:00,0,0,0,6.861,
2015-10-02 00:00,2015-10-02 02:00,0,0,0,6.192,
2015-10-02 01:00,2015-10-02 03:00,0,0,0,5.565,
2015-10-02 02:00,2015-10-02 04:00,0,0,0,4.996,
2015-10-02 03:00,2015-10-02 05:00,0,0,0,4.482,
2015-10-02 04:00,2015-10-02 06:00,0,0,0,4.042,
2015-10-02 05:00,2015-10-02 07:00,0,0,0,3.687,
2015-10-02 06:00,2015-10-02 08:00,0.013,0.015,0.017,4.747,
2015-10-02 07:00,2015-10-02 09:00,0.236,0.213,0.053,6.965,
2015-10-02 08:00,2015-10-02 10:00,0.463,0.464,0.059,9.164,
2015-10-02 09:00,2015-10-02 11:00,0.616,0.656,0.068,12.269,
2015-10-02 10:00,2015-10-02 12:00,0.703,0.773,0.082,14.638,
2015-10-02 11:00,2015-10-02 13:00,0.728,0.797,0.100,15.934,
2015-10-02 12:00,2015-10-02 14:00,0.705,0.755,0.113,16.763,
2015-10-02 13:00,2015-10-02 15:00,0.631,0.646,0.120,17.278,
2015-10-02 14:00,2015-10-02 16:00,0.500,0.469,0.122,17.326,
2015-10-02 15:00,2015-10-02 17:00,0.339,0.292,0.102,16.440,
2015-10-02 16:00,2015-10-02 18:00,0.125,0.089,0.066,14.093,
2015-10-02 17:00,2015-10-02 19:00,0,0,0.001,11.208,
2015-10-02 18:00,2015-10-02 20:00,0,0,0,10.377,
2015-10-02 19:00,2015-10-02 21:00,0,0,0,9.900,
2015-10-02 20:00,2015-10-02 22:00,0,0,0,9.220,
2015-10-02 21:00,2015-10-02 23:00,0,0,0,8.532,
2015-10-02 22:00,2015-10-03 00:00,0,0,0,7.853,
2015-10-02 23:00,2015-10-03 01:00,0,0,0,7.163,
2015-10-03 00:00,2015-10-03 02:00,0,0,0,6.497,
2015-10-03 01:00,2015-10-03 03:00,0,0,0,5.822,
2015-10-03 02:00,2015-10-03 04:00,0,0,0,5.291,
2015-10-03 03:00,2015-10-03 05:00,0,0,0,5.289,
2015-10-03 04:00,2015-10-03 06:00,0,0,0,5.477,
2015-10-03 05:00,2015-10-03 07:00,0,0,0,5.587,
2015-10-03 06:00,2015-10-03 08:00,0.019,0.024,0.015,6.122,
2015-10-03 07:00,2015-10-03 09:00,0.248,0.235,0.043,7.465,
2015-10-03 08:00,2015-10-03 10:00,0.399,0.358,0.090,9.061,
2015-10-03 09:00,2015-10-03 11:00,0.523,0.485,0.116,11.237,
2015-10-03 10:00,2015-10-03 12:00,0.473,0.339,0.205,13.143,
2015-10-03 11:00,2015-10-03 13:00,0.380,0.229,0.209,14.681,
2015-10-03 12:00,2015-10-03 14:00,0.362,0.198,0.221,16.019,
2015-10-03 13:00,2015-10-03 15:00,0.547,0.488,0.161,16.601,
2015-10-03 14:00,2015-10-03 16:00,0.446,0.374,0.147,16.488,
2015-10-03 15:00,2015-10-03 17:00,0.230,0.140,0.130,15.783,
2015-10-03 16:00,2015-10-03 18:00,0.041,0.012,0.053,14.408,
2015-10-03 17:00,2015-10-03 19:00,0,0,0.001,13.399,
2015-10-03 18:00,2015-10-03 20:00,0,0,0,12.651,
2015-10-03 19:00,2015-10-03 21:00,0,0,0,12.132,
2015-10-03 20:00,2015-10-03 22:00,0,0,0,11.618,
2015-10-03 21:00,2015-10-03 23:00,0,0,0,11.018,
2015-10-03 22:00,2015-10-04 00:00,0,0,0,10.582,
2015-10-03 23:00,2015-10-04 01:00,0,0,0,9.850,
2015-10-04 00:00,2015-10-04 02:00,0,0,0,8.544,
2015-10-04 01:00,2015-10-04 03:00,0,0,0,7.713,
2015-10-04 02:00,2015-10-04 04:00,0,0,0,7.374,
2015-10-04 03:00,2015-10-04 05:00,0,0,0,7.234,
2015-10-04 04:00,2015-10-04 06:00,0,0,0,7.145,
2015-10-04 05:00,2015-10-04 07:00,0,0,0,7.063,
2015-10-04 06:00,2015-10-04 08:00,0.016,0.020,0.015,7.889,
2015-10-04 07:00,2015-10-04 09:00,0.189,0.159,0.061,11.059,
2015-10-04 08:00,2015-10-04 10:00,0.369,0.323,0.099,13.017,
2015-10-04 09:00,2015-10-04 11:00,0.540,0.525,0.109,14.699,
2015-10-04 10:00,2015-10-04 12:00,0.623,0.617,0.130,15.769,
2015-10-04 11:00,2015-10-04 13:00,0.679,0.699,0.131,16.532,
2015-10-04 12:00,2015-10-04 14:00,0.632,0.608,0.157,16.964,
2015-10-04 13:00,2015-10-04 15:00,0.539,0.472,0.169,17.114,
2015-10-04 14:00,2015-10-04 16:00,0.455,0.395,0.138,16.908,
2015-10-04 15:00,2015-10-04 17:00,0.290,0.222,0.115,16.190,
2015-10-04 16:00,2015-10-04 18:00,0.101,0.065,0.064,14.020,
2015-10-04 17:00,2015-10-04 19:00,0,0,0.001,12.192,
2015-10-04 18:00,2015-10-04 20:00,0,0,0,12.126,
2015-10-04 19:00,2015-10-04 21:00,0,0,0,12.475,
2015-10-04 20:00,2015-10-04 22:00,0,0,0,11.745,
2015-10-04 21:00,2015-10-04 23:00,0,0,0,10.152,
2015-10-04 22:00,2015-10-05 00:00,0,0,0,8.888,
2015-10-04 23:00,2015-10-05 01:00,0,0,0,8.128,
2015-10-05 00:00,2015-10-05 02:00,0,0,0,7.670,
2015-10-05 01:00,2015-10-05 03:00,0,0,0,7.347,
2015-10-05 02:00,2015-10-05 04:00,0,0,0,7.232,
2015-10-05 03:00,2015-10-05 05:00,0,0,0,7.306,
2015-10-05 04:00,2015-10-05 06:00,0,0,0,7.363,
2015-10-05 05:00,2015-10-05 07:00,0,0,0,7.513,
2015-10-05 06:00,2015-10-05 08:00,0,0,0.011,8.527,
2015-10-05 07:00,2015-10-05 09:00,0.069,0.021,0.073,10.057,
2015-10-05 08:00,2015-10-05 10:00,0.143,0.067,0.105,11.227,
2015-10-05 09:00,2015-10-05 11:00,0.311,0.168,0.187,13.011,
2015-10-05 10:00,2015-10-05 12:00,0.322,0.139,0.231,14.512,
2015-10-05 11:00,2015-10-05 13:00,0.349,0.157,0.247,15.814,
2015-10-05 12:00,2015-10-05 14:00,0.389,0.207,0.245,16.499,
2015-10-05 13:00,2015-10-05 15:00,0.154,0.037,0.151,16.407,
2015-10-05 14:00,2015-10-05 16:00,0.082,0.003,0.108,16.430,
2015-10-05 15:00,2015-10-05 17:00,0.085,0.024,0.090,16.227,
2015-10-05 16:00,2015-10-05 18:00,0.033,0.008,0.049,14.876,
2015-10-05 17:00,2015-10-05 19:00,0,0,0.001,13.765,
2015-10-05 18:00,2015-10-05 20:00,0,0,0,13.595,
2015-10-05 19:00,2015-10-05 21:00,0,0,0,13.470,
2015-10-05 20:00,2015-10-05 22:00,0,0,0,13.183,
2015-10-05 21:00,2015-10-05 23:00,0,0,0,12.870,
2015-10-05 22:00,2015-10-06 00:00,0,0,0,12.645,
2015-10-05 23:00,2015-10-06 01:00,0,0,0,12.552,
2015-10-06 00:00,2015-10-06 02:00,0,0,0,12.563,
2015-10-06 01:00,2015-10-06 03:00,0,0,0,12.557,
2015-10-06 02:00,2015-10-06 04:00,0,0,0,12.366,
2015-10-06 03:00,2015-10-06 05:00,0,0,0,12.141,
2015-10-06 04:00,2015-10-06 06:00,0,0,0,11.876,
2015-10-06 05:00,2015-10-06 07:00,0,0,0,11.690,
2015-10-06 06:00,2015-10-06 08:00,0.001,0.003,0.013,11.540,
2015-10-06 07:00,2015-10-06 09:00,0.053,0.015,0.063,12.710,
2015-10-06 08:00,2015-10-06 10:00,0.115,0.022,0.123,14.272,
2015-10-06 09:00,2015-10-06 11:00,0.095,0.005,0.119,15.631,
2015-10-06 10:00,2015-10-06 12:00,0.117,0.005,0.143,16.533,
2015-10-06 11:00,2015-10-06 13:00,0.232,0.056,0.217,17.192,
2015-10-06 12:00,2015-10-06 14:00,0.206,0.031,0.215,17.707,
2015-10-06 13:00,2015-10-06 15:00,0.116,0.007,0.141,18.172,
2015-10-06 14:00,2015-10-06 16:00,0.104,0.018,0.117,18.032,
2015-10-06 15:00,2015-10-06 17:00,0.023,0.002,0.043,17.188,
2015-10-06 16:00,2015-10-06 18:00,0.008,0.001,0.025,16.333,
2015-10-06 17:00,2015-10-06 19:00,0,0,0.001,15.650,
2015-10-06 18:00,2015-10-06 20:00,0,0,0,15.308,
2015-10-06 19:00,2015-10-06 21:00,0,0,0,14.931,
2015-10-06 20:00,2015-10-06 22:00,0,0,0,14.596,
2015-10-06 21:00,2015-10-06 23:00,0,0,0,14.315,
2015-10-06 22:00,2015-10-07 00:00,0,0,0,14.066,
2015-10-06 23:00,2015-10-07 01:00,0,0,0,13.931,
2015-10-07 00:00,2015-10-07 02:00,0,0,0,13.724,
2015-10-07 01:00,2015-10-07 03:00,0,0,0,13.387,
2015-10-07 02:00,2015-10-07 04:00,0,0,0,13.022,
2015-10-07 03:00,2015-10-07 05:00,0,0,0,12.711,
2015-10-07 04:00,2015-10-07 06:00,0,0,0,12.602,
2015-10-07 05:00,2015-10-07 07:00,0,0,0,12.727,
2015-10-07 06:00,2015-10-07 08:00,0,0.001,0.010,12.955,
2015-10-07 07:00,2015-10-07 09:00,0.058,0.016,0.067,13.502,
2015-10-07 08:00,2015-10-07 10:00,0.127,0.033,0.124,14.263,
2015-10-07 09:00,2015-10-07 11:00,0.093,0.005,0.116,15.132,
2015-10-07 10:00,2015-10-07 12:00,0.109,0.004,0.135,16.296,
2015-10-07 11:00,2015-10-07 13:00,0.038,0,0.063,17.209,
2015-10-07 12:00,2015-10-07 14:00,0.061,0.001,0.087,17.655,
2015-10-07 13:00,2015-10-07 15:00,0.093,0.006,0.117,17.636,
2015-10-07 14:00,2015-10-07 16:00,0.102,0.011,0.121,17.052,
2015-10-07 15:00,2015-10-07 17:00,0.038,0.005,0.057,16.480,
2015-10-07 16:00,2015-10-07 18:00,0.011,0.001,0.030,15.498,
2015-10-07 17:00,2015-10-07 19:00,0,0,0.001,14.369,
2015-10-07 18:00,2015-10-07 20:00,0,0,0,13.990,
2015-10-07 19:00,2015-10-07 21:00,0,0,0,13.806,
2015-10-07 20:00,2015-10-07 22:00,0,0,0,13.586,
2015-10-07 21:00,2015-10-07 23:00,0,0,0,13.466,
2015-10-07 22:00,2015-10-08 00:00,0,0,0,13.376,
2015-10-07 23:00,2015-10-08 01:00,0,0,0,12.868,
2015-10-08 00:00,2015-10-08 02:00,0,0,0,12.117,
2015-10-08 01:00,2015-10-08 03:00,0,0,0,11.519,
2015-10-08 02:00,2015-10-08 04:00,0,0,0,11.222,
2015-10-08 03:00,2015-10-08 05:00,0,0,0,11.171,
2015-10-08 04:00,2015-10-08 06:00,0,0,0,11.153,
2015-10-08 05:00,2015-10-08 07:00,0,0,0,11.070,
2015-10-08 06:00,2015-10-08 08:00,0.001,0.006,0.011,11.374,
2015-10-08 07:00,2015-10-08 09:00,0.068,0.027,0.067,12.665,
2015-10-08 08:00,2015-10-08 10:00,0.245,0.158,0.125,13.485,
2015-10-08 09:00,2015-10-08 11:00,0.241,0.102,0.178,14.195,
2015-10-08 10:00,2015-10-08 12:00,0.391,0.249,0.202,14.945,
2015-10-08 11:00,2015-10-08 13:00,0.242,0.061,0.222,15.696,
2015-10-08 12:00,2015-10-08 14:00,0.126,0.004,0.154,16.127,
2015-10-08 13:00,2015-10-08 15:00,0.167,0.023,0.178,16.094,
2015-10-08 14:00,2015-10-08 16:00,0.096,0.010,0.115,15.629,
2015-10-08 15:00,2015-10-08 17:00,0.125,0.054,0.102,14.870,
2015-10-08 16:00,2015-10-08 18:00,0.058,0.031,0.052,13.462,
2015-10-08 17:00,2015-10-08 19:00,0,0,0,11.694,
2015-10-08 18:00,2015-10-08 20:00,0,0,0,11.023,
2015-10-08 19:00,2015-10-08 21:00,0,0,0,10.605,
2015-10-08 20:00,2015-10-08 22:00,0,0,0,10.392,
2015-10-08 21:00,2015-10-08 23:00,0,0,0,10.249,
2015-10-08 22:00,2015-10-09 00:00,0,0,0,10.264,
2015-10-08 23:00,2015-10-09 01:00,0,0,0,10.421,
2015-10-09 00:00,2015-10-09 02:00,0,0,0,10.348,
2015-10-09 01:00,2015-10-09 03:00,0,0,0,10.220,
2015-10-09 02:00,2015-10-09 04:00,0,0,0,10.002,
2015-10-09 03:00,2015-10-09 05:00,0,0,0,9.764,
2015-10-09 04:00,2015-10-09 06:00,0,0,0,9.493,
2015-10-09 05:00,2015-10-09 07:00,0,0,0,9.346,
2015-10-09 06:00,2015-10-09 08:00,0.001,0.006,0.010,9.331,
2015-10-09 07:00,2015-10-09 09:00,0.124,0.084,0.067,10.378,
2015-10-09 08:00,2015-10-09 10:00,0.279,0.202,0.117,12.132,
2015-10-09 09:00,2015-10-09 11:00,0.462,0.400,0.134,13.749,
2015-10-09 10:00,2015-10-09 12:00,0.569,0.523,0.149,14.771,
2015-10-09 11:00,2015-10-09 13:00,0.535,0.435,0.195,15.670,
2015-10-09 12:00,2015-10-09 14:00,0.522,0.420,0.195,16.089,
2015-10-09 13:00,2015-10-09 15:00,0.548,0.501,0.148,16.243,
2015-10-09 14:00,2015-10-09 16:00,0.353,0.252,0.158,16.180,
2015-10-09 15:00,2015-10-09 17:00,0.207,0.133,0.112,15.496,
2015-10-09 16:00,2015-10-09 18:00,0.070,0.044,0.052,13.805,
2015-10-09 17:00,2015-10-09 19:00,0,0,0,12.037,
2015-10-09 18:00,2015-10-09 20:00,0,0,0,11.601,
2015-10-09 19:00,2015-10-09 21:00,0,0,0,11.185,
2015-10-09 20:00,2015-10-09 22:00,0,0,0,10.695,
2015-10-09 21:00,2015-10-09 23:00,0,0,0,10.205,
2015-10-09 22:00,2015-10-10 00:00,0,0,0,9.865,
2015-10-09 23:00,2015-10-10 01:00,0,0,0,9.675,
2015-10-10 00:00,2015-10-10 02:00,0,0,0,9.551,
2015-10-10 01:00,2015-10-10 03:00,0,0,0,9.470,
2015-10-10 02:00,2015-10-10 04:00,0,0,0,9.347,
2015-10-10 03:00,2015-10-10 05:00,0,0,0,9.069,
2015-10-10 04:00,2015-10-10 06:00,0,0,0,8.805,
2015-10-10 05:00,2015-10-10 07:00,0,0,0,8.655,
2015-10-10 06:00,2015-10-10 08:00,0,0.001,0.007,8.737,
2015-10-10 07:00,2015-10-10 09:00,0.062,0.022,0.064,9.434,
2015-10-10 08:00,2015-10-10 10:00,0.194,0.097,0.128,10.640,
2015-10-10 09:00,2015-10-10 11:00,0.384,0.278,0.158,12.039,
2015-10-10 10:00,2015-10-10 12:00,0.646,0.667,0.102,13.342,
2015-10-10 11:00,2015-10-10 13:00,0.692,0.730,0.108,14.241,
2015-10-10 12:00,2015-10-10 14:00,0.672,0.696,0.116,14.735,
2015-10-10 13:00,2015-10-10 15:00,0.595,0.586,0.121,14.821,
2015-10-10 14:00,2015-10-10 16:00,0.454,0.404,0.121,14.529,
2015-10-10 15:00,2015-10-10 17:00,0.278,0.222,0.099,13.689,
2015-10-10 16:00,2015-10-10 18:00,0.078,0.054,0.051,11.650,
2015-10-10 17:00,2015-10-10 19:00,0,0,0,9.479,
2015-10-10 18:00,2015-10-10 20:00,0,0,0,8.869,
2015-10-10 19:00,2015-10-10 21:00,0,0,0,8.072,
2015-10-10 20:00,2015-10-10 22:00,0,0,0,7.327,
2015-10-10 21:00,2015-10-10 23:00,0,0,0,6.515,
2015-10-10 22:00,2015-10-11 00:00,0,0,0,5.603,
2015-10-10 23:00,2015-10-11 01:00,0,0,0,5.026,
2015-10-11 00:00,2015-10-11 02:00,0,0,0,4.488,
2015-10-11 01:00,2015-10-11 03:00,0,0,0,3.980,
2015-10-11 02:00,2015-10-11 04:00,0,0,0,3.491,
2015-10-11 03:00,2015-10-11 05:00,0,0,0,2.960,
2015-10-11 04:00,2015-10-11 06:00,0,0,0,2.487,
2015-10-11 05:00,2015-10-11 07:00,0,0,0,2.061,
2015-10-11 06:00,2015-10-11 08:00,0.001,0.007,0.009,1.898,
2015-10-11 07:00,2015-10-11 09:00,0.181,0.154,0.050,2.955,
2015-10-11 08:00,2015-10-11 10:00,0.354,0.300,0.088,5.027,
2015-10-11 09:00,2015-10-11 11:00,0.537,0.505,0.100,7.124,
2015-10-11 10:00,2015-10-11 12:00,0.641,0.633,0.111,9.016,
2015-10-11 11:00,2015-10-11 13:00,0.640,0.603,0.145,10.344,
2015-10-11 12:00,2015-10-11 14:00,0.629,0.590,0.147,11.166,
2015-10-11 13:00,2015-10-11 15:00,0.584,0.549,0.130,11.551,
2015-10-11 14:00,2015-10-11 16:00,0.452,0.394,0.121,11.573,
2015-10-11 15:00,2015-10-11 17:00,0.284,0.227,0.096,10.975,
2015-10-11 16:00,2015-10-11 18:00,0.076,0.053,0.047,8.966,
2015-10-11 17:00,2015-10-11 19:00,0,0,0,6.820,
2015-10-11 18:00,2015-10-11 20:00,0,0,0,6.191,
2015-10-11 19:00,2015-10-11 21:00,0,0,0,5.360,
2015-10-11 20:00,2015-10-11 22:00,0,0,0,4.599,
2015-10-11 21:00,2015-10-11 23:00,0,0,0,3.938,
2015-10-11 22:00,2015-10-12 00:00,0,0,0,3.290,
2015-10-11 23:00,2015-10-12 01:00,0,0,0,2.613,
2015-10-12 00:00,2015-10-12 02:00,0,0,0,1.961,
2015-10-12 01:00,2015-10-12 03:00,0,0,0,1.370,
2015-10-12 02:00,2015-10-12 04:00,0,0,0,0.911,
2015-10-12 03:00,2015-10-12 05:00,0,0,0,0.763,
2015-10-12 04:00,2015-10-12 06:00,0,0,0,0.695,
2015-10-12 05:00,2015-10-12 07:00,0,0,0,0.578,
2015-10-12 06:00,2015-10-12 08:00,0,0.003,0.008,0.614,
2015-10-12 07:00,2015-10-12 09:00,0.079,0.038,0.063,1.403,
2015-10-12 08:00,2015-10-12 10:00,0.239,0.142,0.121,2.820,
2015-10-12 09:00,2015-10-12 11:00,0.393,0.273,0.158,4.248,
2015-10-12 10:00,2015-10-12 12:00,0.572,0.497,0.148,5.920,
2015-10-12 11:00,2015-10-12 13:00,0.481,0.331,0.208,7.576,
2015-10-12 12:00,2015-10-12 14:00,0.494,0.357,0.201,8.842,
2015-10-12 13:00,2015-10-12 15:00,0.461,0.348,0.174,9.810,
2015-10-12 14:00,2015-10-12 16:00,0.448,0.386,0.120,10.200,
2015-10-12 15:00,2015-10-12 17:00,0.273,0.213,0.095,9.634,
2015-10-12 16:00,2015-10-12 18:00,0.069,0.049,0.044,6.715,
2015-10-12 17:00,2015-10-12 19:00,0,0,0,4.273,
2015-10-12 18:00,2015-10-12 20:00,0,0,0,3.706,
2015-10-12 19:00,2015-10-12 21:00,0,0,0,3.620,
2015-10-12 20:00,2015-10-12 22:00,0,0,0,3.245,
2015-10-12 21:00,2015-10-12 23:00,0,0,0,2.859,
2015-10-12 22:00,2015-10-13 00:00,0,0,0,2.606,
2015-10-12 23:00,2015-10-13 01:00,0,0,0,2.479,
2015-10-13 00:00,2015-10-13 02:00,0,0,0,2.433,
2015-10-13 01:00,2015-10-13 03:00,0,0,0,2.361,
2015-10-13 02:00,2015-10-13 04:00,0,0,0,2.361,
2015-10-13 03:00,2015-10-13 05:00,0,0,0,2.384,
2015-10-13 04:00,2015-10-13 06:00,0,0,0,2.403,
2015-10-13 05:00,2015-10-13 07:00,0,0,0,2.444,
2015-10-13 06:00,2015-10-13 08:00,0,0.001,0.006,2.609,
2015-10-13 07:00,2015-10-13 09:00,0.109,0.075,0.056,3.281,
2015-10-13 08:00,2015-10-13 10:00,0.253,0.180,0.100,4.292,
2015-10-13 09:00,2015-10-13 11:00,0.289,0.151,0.170,5.416,
2015-10-13 10:00,2015-10-13 12:00,0.216,0.065,0.179,6.625,
2015-10-13 11:00,2015-10-13 13:00,0.074,0.002,0.097,7.592,
2015-10-13 12:00,2015-10-13 14:00,0.040,0,0.063,8.249,
2015-10-13 13:00,2015-10-13 15:00,0.062,0,0.086,8.601,
2015-10-13 14:00,2015-10-13 16:00,0.125,0.050,0.102,8.610,
2015-10-13 15:00,2015-10-13 17:00,0.161,0.087,0.102,8.224,
2015-10-13 16:00,2015-10-13 18:00,0.044,0.027,0.039,7.150,
2015-10-13 17:00,2015-10-13 19:00,0,0,0,5.404,
2015-10-13 18:00,2015-10-13 20:00,0,0,0,4.507,
2015-10-13 19:00,2015-10-13 21:00,0,0,0,3.836,
2015-10-13 20:00,2015-10-13 22:00,0,0,0,3.323,
2015-10-13 21:00,2015-10-13 23:00,0,0,0,3.042,
2015-10-13 22:00,2015-10-14 00:00,0,0,0,3.077,
2015-10-13 23:00,2015-10-14 01:00,0,0,0,3.262,
2015-10-14 00:00,2015-10-14 02:00,0,0,0,3.418,
2015-10-14 01:00,2015-10-14 03:00,0,0,0,3.524,
2015-10-14 02:00,2015-10-14 04:00,0,0,0,3.643,
2015-10-14 03:00,2015-10-14 05:00,0,0,0,3.771,
2015-10-14 04:00,2015-10-14 06:00,0,0,0,3.759,
2015-10-14 05:00,2015-10-14 07:00,0,0,0,3.926,
2015-10-14 06:00,2015-10-14 08:00,0,0,0.004,4.369,
2015-10-14 07:00,2015-10-14 09:00,0.041,0.011,0.052,5.872,
2015-10-14 08:00,2015-10-14 10:00,0.086,0.019,0.092,6.792,
2015-10-14 09:00,2015-10-14 11:00,0.068,0.002,0.090,7.057,
2015-10-14 10:00,2015-10-14 12:00,0.069,0.001,0.091,7.090,
2015-10-14 11:00,2015-10-14 13:00,0.055,0,0.078,6.934,
2015-10-14 12:00,2015-10-14 14:00,0.138,0.012,0.151,6.784,
2015-10-14 13:00,2015-10-14 15:00,0.091,0.001,0.115,6.512,
2015-10-14 14:00,2015-10-14 16:00,0.069,0.001,0.091,6.071,
2015-10-14 15:00,2015-10-14 17:00,0.029,0.001,0.048,5.447,
2015-10-14 16:00,2015-10-14 18:00,0.015,0.008,0.026,4.785,
2015-10-14 17:00,2015-10-14 19:00,0,0,0,4.261,
2015-10-14 18:00,2015-10-14 20:00,0,0,0,3.953,
2015-10-14 19:00,2015-10-14 21:00,0,0,0,3.686,
2015-10-14 20:00,2015-10-14 22:00,0,0,0,3.343,
2015-10-14 21:00,2015-10-14 23:00,0,0,0,3.128,
2015-10-14 22:00,2015-10-15 00:00,0,0,0,2.930,
2015-10-14 23:00,2015-10-15 01:00,0,0,0,2.697,
2015-10-15 00:00,2015-10-15 02:00,0,0,0,2.544,
2015-10-15 01:00,2015-10-15 03:00,0,0,0,2.767,
2015-10-15 02:00,2015-10-15 04:00,0,0,0,2.915,
2015-10-15 03:00,2015-10-15 05:00,0,0,0,3.152,
2015-10-15 04:00,2015-10-15 06:00,0,0,0,3.385,
2015-10-15 05:00,2015-10-15 07:00,0,0,0,3.603,
2015-10-15 06:00,2015-10-15 08:00,0,0.007,0.008,3.870,
2015-10-15 07:00,2015-10-15 09:00,0.051,0.028,0.045,4.891,
2015-10-15 08:00,2015-10-15 10:00,0.058,0.022,0.059,5.801,
2015-10-15 09:00,2015-10-15 11:00,0.081,0.009,0.096,7.055,
2015-10-15 10:00,2015-10-15 12:00,0.037,0,0.059,7.647,
2015-10-15 11:00,2015-10-15 13:00,0.033,0,0.054,7.960,
2015-10-15 12:00,2015-10-15 14:00,0.028,0,0.049,8.217,
2015-10-15 13:00,2015-10-15 15:00,0.065,0.001,0.088,8.225,
2015-10-15 14:00,2015-10-15 16:00,0.029,0,0.051,8.068,
2015-10-15 15:00,2015-10-15 17:00,0.045,0.005,0.063,7.905,
2015-10-15 16:00,2015-10-15 18:00,0.028,0.025,0.024,7.578,
2015-10-15 17:00,2015-10-15 19:00,0,0,0,7.203,
2015-10-15 18:00,2015-10-15 20:00,0,0,0,6.889,
2015-10-15 19:00,2015-10-15 21:00,0,0,0,6.690,
2015-10-15 20:00,2015-10-15 22:00,0,0,0,6.561,
2015-10-15 21:00,2015-10-15 23:00,0,0,0,6.530,
2015-10-15 22:00,2015-10-16 00:00,0,0,0,6.564,
2015-10-15 23:00,2015-10-16 01:00,0,0,0,6.564,
